cause,verbatimIdentification,measurementType,measurementValue,pred_collision_value,closest_pred_species,closest_score,severity,reasoning
"species present, trait missing",Jalmenus pseudictinus,Associated ants,Froggattella kirbii,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Polyommatus dorylas,Associated ants,"Myrmica scabrinodis, Lasius alienus, Formica cinerea, Camponotus sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis turneri,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Polyommatus (Agrodiaetus) aroaniensis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Sinia divina,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops cyane,Associated ants,"Anonychomyrma itinerans, Anonychomyrma gilberti, Ochetellus glaber",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lysandra punctiferus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Tajuria cippus,Associated ants,"Dolichoderus nr. thoracicus, Monomorium sp., Oecophylla smaragdina",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Callophrys (Incisalia) irus,Associated ants,"Crematogaster cerasi, Crematogaster lineolata, Pheidole dentata, Solenopsis invicta, Tetramorium caespitum, Dorymyrmex grandulus, Formica dolosa, Lasius neoniger, Tapinoma sessile",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aricia cramera,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Remelana jangala,Associated ants,"Polyrhachis dives, Anoplolepis gracilipes, Tapinoma sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Anthene flavomaculatus,Associated ants,"Odontomachus troglodytes (= ""haematodus""), Crematogaster buchneri",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Artopoetes pryeri,Associated ants,"Crematogaster brunnea teranishii, Temnothorax congruus, Dolichoderus sibiricus, Lasius sakagamii, Camponotus tokioensis, Nylanderia flavipes",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis trimeni,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lycaena xanthoides,Associated ants,"Formica francoeuri (as ""pilicornis""), Liometopum occidentale",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Freyeria putli,Associated ants,"Iridomyrmex sp., Iridomyrmex nr. anceps, Polyrhachis schenckii, Ochetellus nr. glaber, Opisthopsis haddoni, Tetramorium deceptum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ogyris otanes,Associated ants,"Camponotus (Myrmophyma) hartogi (as ""ferruginipes""), C. nr. myoporus, Camponotus nr. claripes, Camponotus nr. wiederkehri, Camponotus terebrans",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Laeosopis roboris,Associated ants,"Lasius grandis, Lasius cinereus, Lasius ""niger"", Formica gerardi, Crematogaster scutellaris",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala thamyras,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis natalensis,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis aridus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Acrodipsas brisbanensis,Associated ants,Papyrius nr. nitidus,,,,moderate,the trait was not extracted for this species
species not in prediction,Pseudaletis sp. indet.,Associated ants,Crematogaster sp.,,Pseudaletis sp. indet. Crematogaster,0.74,severe,species not extracted at all
"species present, trait missing",Celastrina argiolus,Associated ants,"Myrmica sp., Camponotus japonicus, Formica truncorum, Formica fusca, Lasius niger, Lasius fuliginosus, Lasius brunneus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Deudorix democles,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Triclema inconspicua,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus eros,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Pseudolucia lyrnessa,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis atlantica,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Jamides elpis,Associated ants,Tetramorium sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala paramuta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Prosotas lutea,Associated ants,Anoplolepis gracilipes,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops ignita,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Deudorix kessuma,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lysandra albicans,Associated ants,"Tapinoma nigerrimum, Plagiolepis pygmaea, Formica sp.,  Crematogaster auberti",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Paralucia pyrodiscus,Associated ants,"Notoncus capitatus, N. ectatommoides, N. gilberti, Notoncus enormis,",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Theclinesthes onycha,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis zohra,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus (Agrodiaetus) iphigenia,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aloeides dentatis,Associated ants,Lepisiota capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene definita,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops epicurus,Associated ants,"Anonychomyrma nr. nitidiceps, Anonychomyrma nr. itinerans",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jalmenus inous,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Cyaniris semiargus,Associated ants,"Lasius niger, Camponotus aethiops, Camponotus vagus",,,,moderate,the trait was not extracted for this species
species not in prediction,Pseudolucia charlotte,Associated ants,"Brachymyrmex sp., Dorymyrmex tener, Camponotus chilensis",,Pseudolucia chilensis,0.76,severe,species not extracted at all
"species present, trait missing",Jalmenus daemeli,Associated ants,Iridomyrmex nr. rufoniger,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Deudorix isocrates,Associated ants,"Camponotus compressus, Camponotus parius, Paratrechina longicornis, Myrmicaria brunnea, Pheidole sp., Monomorium sp., Lophomyrmex quadrispinosus",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis aureus,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Scolitantides orion,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Jamides pura,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Catochrysops strabo,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Rapala varuna,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Curetis regula,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis orientalis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
species not in prediction,Pseudaletis sp. indet.,Number of associated ant genera,1,,Pseudaletis sp. indet. Crematogaster,0.74,severe,species not extracted at all
"species+trait present, value differs",Acrodipsas cuprea,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops narcissus,Associated ants,Philidris cordatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudodipsas eone,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Candalides margarita,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Neurypexina lyzianus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Agriades pheretiades,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Una rantaizana,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lycaena heteronea,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Anthene lycaenina,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aloeides margaretae,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Crudaria wykehami,Associated ants,Anoplolepis custodiens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Euphilotes rita,Associated ants,"Dorymyrmex pyramicus, Camponotus nearcticus, C. essigi, Myrmecocystus kennedyi, Forelius pruinosus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene lunulata,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops hippuris,Associated ants,Philidris cordatus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Luthrodes pandava,Associated ants,"Monomorium floricola (""speculare""), Monomorium clavicorne, Crematogaster sp., Pheidole teneriffana, Technomyrmex sp., Paratrechina longicornis, Anoplolepis gracilipes, Oecophylla smaragdina, Tapinoma simrothi phoeniceum",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Lepidochrysops patricia,Associated ants,Camponotus maculatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aloeides thyra,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Phasis clavum,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Talicada nyseus,Associated ants,"Crematogaster sp., Monomorium sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Prosotas felderi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Acrodipsas illidgei,Associated ants,Crematogaster nr. laeviceps,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Phengaris teleius,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Freyeria trochylus,Associated ants,"Pheidole quadrispinosa, Prenolepis sp., Lepisiota nr. frauenfeldi (""caucasica""), Camponotus piceus, Crematogaster sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aloeides pallida,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lipaphnaeus loxura,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
species not in prediction,Arhopala bazalus,Associated ants,"Pristomyrmex punctatus, Pheidole nodus, Crematogaster matsumurai, Crematogaster osakensis, Tetramorium tsushimae, Tetramorium bicarinatum, Lasius japonicus, Formica japonica, Ochetellus glaber, Camponotus vitiosus, Camponotus japonicus, Linepithema humile",,Arhopala rama,0.76,severe,species not extracted at all
"species present, trait missing",Strymon melinus,Associated ants,Linepithema humile,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Aloeides clarki,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ogyris idmo,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Parrhasius polibetes,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops quassi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Crudaria leroma,Associated ants,"Anoplolepis custodiens, Anoplolepis steingroeveri",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Ministrymon arola,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Celastrina ladon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing","Polyommatus golgus  (including ""sagratrox"")",Associated ants,"Tapinoma nigerrimum, Lasius ""niger""",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Azanus natalensis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Candalides hyacinthinus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Icaricia lupini,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aloeides apicalis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis avriko,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Catopyrops florinda,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ogyris aenone,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Jamides virgulatus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops (Orachrysops) subravus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Iolaus alcibiades,Associated ants,Crematogaster nr. buchneri,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Sinia divina,Associated ants,"Camponotus japonicus, Paraparatrechina sakurae, Lasius niger, Lasius productus, Lasius fuliginosus, Lasius hayashi, Formica japonica, Crematogaster sordidula, Myrmica kotokui",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala similis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Paralucia aurifera,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops (Orachrysops) niobe,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aloeides nollothi,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Ahmetia achaja,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops architas,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aloeides aranda,Associated ants,Pheidole capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Strymon mulucha,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Surendra vivarna,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aricia cramera,Associated ants,Tapinoma sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tarucus venosus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Triclema nigeriae,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
species not in prediction,Arhopala bazalus,Number of associated ant genera,9,,Arhopala rama,0.76,severe,species not extracted at all
"species present, trait missing",Rapala manea,Associated ants,"Crematogaster sp., Dolichoderus sp., Camponotus sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Eumedonia eumedon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Chrysoritis penningtoni,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene seltuttus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lysandra hispanus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis thysbe,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Jalmenus lithochroa,Associated ants,"Iridomyrmex purpureus, Iridomyrmex viridiaenus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudolucia vera,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala aexone,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Jalmenus icilius,Associated ants,Iridomyrmex nr. rufoniger,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Jalmenus ictinus,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Satyrium titus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cupido comyntas,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Cupido lacturnus,Associated ants,Polyrhachis dives,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Icaricia acmon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aloeides barklyi,Associated ants,Lepisiota capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypolycaena nigra,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops ignota,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Cigaritis namaqua,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Arhopala paramuta,Associated ants,Polyrhachis vigilans,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala leander,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala buddha,Associated ants,Camponotus auriventris,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudophilotes baton,Associated ants,"Myrmica scabrinodis, Crematogaster auberti, Lasius alienus, Lasius grandis, Camponotus aethiops, Camponotus piceus, Formica nr. rufibarbis, Formica nr. cunicularia",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Chrysoritis pyroeis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lepidochrysops methymna,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Polyommatus (Agrodiaetus) iphigenia,Associated ants,Lasius alienus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Plebejus subsolanus,Associated ants,"Lasius japonicus, Formica japonica",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Curetis thetis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Lucia limbaria,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala horsfieldi,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus (Agrodiaetus) juldusa,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Jamides pura,Associated ants,"Tetramorium [Rhoptromyrmex] wroughtonii, Crematogaster sp., Acanthomyrmex sp., Meranoplus mucronatus, Tetramorium sp., Technomyrmex sp., Tapinoma sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Hypochrysops elgneri,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Catochrysops strabo,Associated ants,Camponotus sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Curetis regula,Associated ants,Anoplolepis gracilipes,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Chrysoritis orientalis,Associated ants,Crematogaster liengmei,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Iolaus maesa,Associated ants,Crematogaster buchneri,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Prosotas nora,Associated ants,Technomyrmex sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cigaritis seliga,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Tomares nogelii,Associated ants,"Formica (Serviformica) sp., Plagiolepis sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Neurypexina lyzianus,Associated ants,"Pheidole megacephala (as ""rotundata"")",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ostrinotes empusa,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Catochrysops panormus,Associated ants,Dolichoderus thoracicus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Zizeeria karsandra,Associated ants,"Tapinoma melanocephalum, Leptothorax sp., Monomorium sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Deudorix vansomereni,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aloeides margaretae,Associated ants,Monomorium fridae,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Myrina silenus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Ogyris genoveva,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Arhopala metamuta,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Theclinesthes miskini,Associated ants,"Oecophylla smaragdina, Crematogaster sp., Dolichoderus scrobiculatus, Opisthopsis haddoni, Camponotus wiederkehri, Camponotus maculatus, Iridomyrmex nr. anceps, Iridomyrmex nr. gracilis, Iridomyrmex viridiaenus, Iridomyrmex rufoniger pallidus, Iridomyrmex nr. mattiroloi, Iridomyrmex reburrus, Iridomyrmex sanguineus, Froggattella kirbii, Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Arhopala muta,Associated ants,"Myrmicaria sp., Crematogaster sp., Tapinoma sp., Technomyrmex sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Tarucus hazara,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aphnaeus adamsi,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phasis pringlei,Associated ants,Crematogaster peringueyi,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Cyaniris helena,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lipaphnaeus loxura,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Rekoa meton,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Euphilotes enoptes,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Loxura atymnus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Surendra florimel,Associated ants,"Crematogaster sp., Tetramorium [Rhoptromyrmex] wroughtonii, Pheidole sp., Dolichoderus sp., Technomyrmex sp., Tapinoma sp., Philidris sp., Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Theclinesthes albocincta,Associated ants,"Rhytidoponera metallica, Myrmecia nigriscapa, Iridomyrmex nr. anceps, Iridomyrmex nr. rufoniger, Dolichoderus sp., Notoncus nr. gilberti, Ochetellus glaber, Camponotus consobrinus, Camponotus nr. rubiginosus, Polyrhachis (Campomyrma) sp., Crematogaster sp., Melophorus sp., Monomorium sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Aloeides clarki,Associated ants,Monomorium sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Trimenia malagrida,Associated ants,Anoplolepis custodiens,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Phengaris arionides,Associated ants,Myrmica kotokui,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Jamides caeruleus,Associated ants,Tapinoma sp.,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lepidochrysops longifalces,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Ministrymon arola,Associated ants,Pseudomyrmex ferrugineus,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Celastrina ladon,Associated ants,"Crematogaster lineolata, Camponotus nearcticus, Formica subsericea, F. podzolica, Lasius alienus, Tapinoma sessile, ",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala eumolphus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Azanus natalensis,Associated ants,"Cataulacus striativentris (""donisthorpei""), Technomyrmex ilgi",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Plebejus argyrognomon,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Phengaris nausithous,Associated ants,"Myrmica rubra, Myrmica scabrinodis",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Catopyrops florinda,Associated ants,"Polyrhachis ornata, Crematogaster sp., Tetramorium bicarinatum, Technomyrmex nr. albipes, Iridomyrmex sp., Polyrhachis (Cyrtomyrma) australis, Paratrechina sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Ogyris aenone,Associated ants,"Anonychomyrma nr. itinerans, Philidris cordatus",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Azanus ubaldus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Chrysoritis daphne,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Jamides virgulatus,Associated ants,"Tetramorium [Rhoptromyrmex] wroughtonii, Cataulacus sp., Tapinoma sp., Camponotus sp., Polyrhachis calypso, Echinopla sp., Gnamptogenys sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Catopyrops ancyra,Associated ants,Crematogaster sp.,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cigaritis takanonis,Associated ants,"Crematogaster laboriosa, C. matsumurai",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Iolana iolas (incl. ssp. debilitata),Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Lycaena dispar,Associated ants,"Myrmica rubra, Lasius niger",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Famegana nisa (= alsulus),Associated ants,"Iridomyrmex purpureus, Iridomyrmex nr. rufoniger, Iridomyrmex nr. septentrionalis, Iridomyrmex nr. gracilis, Rhytidoponera metallica, Camponotus nr. extensus, Crematogaster sp., Tapinoma sp.",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cupido osiris,Associated ants,"Lasius alienus, Lasius paralienus, Camponotus piceus, Camponotus aethiops, Camponotus dalmaticus, Formica selysi, Formica rufibarbis, Plagiolepis pygmaea",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Pseudolucia lanin,Associated ants,"Dorymyrmex tener, Camponotus sp.",,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Anthene levis,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypolycaena philippus,Associated ants,"Camponotus acvapimensis, C. maculatus, Pheidole megacephala (as ""rotundata""), Pheidole aurivilii",,,,moderate,the trait was not extracted for this species
"species present, trait missing",Hypolycaena erylus,Associated ants,Oecophylla smaragdina,,,,moderate,the trait was not extracted for this species
"species present, trait missing",Cyaniris persephatta,Associated ants,Lasius flavescens,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Lepidochrysops robertsoni,Obligate myrmecophile,Yes,1,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Aricia artaxerxes,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Aloeides nollothi,Associated ants,Lepisiota capensis,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Arhopala silhetensis,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Polyommatus amandus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Hypochrysops architas,Associated ants,Philidris cordatus,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Pseudolucia hazeorum,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species+trait present, value differs",Tarucus rosaceus,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
"species present, trait missing",Phengaris daitozana,Associated ants,Myrmica formosae,,,,moderate,the trait was not extracted for this species
"species+trait present, value differs",Euchrysops malathana,Obligate myrmecophile,No,0,,,moderate,predicted a different value for this trait
